train_loss,epoch,step,val_loss
0.7049599289894104,0,49,
0.6053963303565979,0,99,
,0,117,0.7422263622283936
0.7732255458831787,1,149,
0.6886884570121765,1,199,
,1,235,0.734078049659729
0.6805387735366821,2,249,
0.6302061080932617,2,299,
0.6998438835144043,2,349,
,2,353,0.7273174524307251
0.6164100766181946,3,399,
0.7018856406211853,3,449,
,3,471,0.7214328050613403
0.6775112748146057,4,499,
0.7314374446868896,4,549,
,4,589,0.7166168689727783
0.6337875127792358,5,599,
0.7378861904144287,5,649,
0.7141059041023254,5,699,
,5,707,0.7126802206039429
0.5401610136032104,6,749,
0.6589862108230591,6,799,
,6,825,0.7096328735351562
0.6420795321464539,7,849,
0.7149416208267212,7,899,
,7,943,0.706798791885376
0.7540603876113892,8,949,
0.6884063482284546,8,999,
0.6496003866195679,8,1049,
,8,1061,0.7046213150024414
0.6731892228126526,9,1099,
0.6842861175537109,9,1149,
,9,1179,0.7028688192367554
0.6358409523963928,10,1199,
0.6496284008026123,10,1249,
,10,1297,0.7015165090560913
0.6909167766571045,11,1299,
0.6846939921379089,11,1349,
0.6734577417373657,11,1399,
,11,1415,0.7003734111785889
0.6929759979248047,12,1449,
0.6605170965194702,12,1499,
,12,1533,0.6994619369506836
0.6713704466819763,13,1549,
0.7279558181762695,13,1599,
0.7441498041152954,13,1649,
,13,1651,0.6987045407295227
0.7094566226005554,14,1699,
0.67231285572052,14,1749,
,14,1769,0.6981344819068909
0.7036991119384766,15,1799,
0.6919986605644226,15,1849,
,15,1887,0.6976867318153381
0.6951576471328735,16,1899,
0.6604745388031006,16,1949,
0.6994597911834717,16,1999,
,16,2005,0.6972264647483826
0.6899212598800659,17,2049,
0.6654127240180969,17,2099,
,17,2123,0.6969151496887207
0.6642677187919617,18,2149,
0.6826929450035095,18,2199,
,18,2241,0.696583092212677
0.678007960319519,19,2249,
0.693726122379303,19,2299,
0.6787166595458984,19,2349,
,19,2359,0.696330726146698
0.702246904373169,20,2399,
0.6960791349411011,20,2449,
,20,2477,0.6961358189582825
0.6317173838615417,21,2499,
0.6743084788322449,21,2549,
,21,2595,0.6959594488143921
0.7006897330284119,22,2599,
0.6981552839279175,22,2649,
0.7231694459915161,22,2699,
,22,2713,0.695803701877594
0.6672171950340271,23,2749,
0.7313895225524902,23,2799,
,23,2831,0.6956738829612732
0.6880542635917664,24,2849,
0.6749628782272339,24,2899,
0.42446282505989075,24,2949,
,24,2949,0.6956079006195068
0.6882212162017822,25,2999,
0.6780043840408325,25,3049,
,25,3067,0.6955763697624207
0.7020031809806824,26,3099,
0.6974288821220398,26,3149,
,26,3185,0.6954712271690369
0.6757991313934326,27,3199,
0.6802282929420471,27,3249,
0.7011194825172424,27,3299,
,27,3303,0.6953687071800232
0.6949154138565063,28,3349,
0.6573856472969055,28,3399,
,28,3421,0.6953276991844177
0.7003041505813599,29,3449,
0.691230058670044,29,3499,
,29,3539,0.695220410823822
0.6616178750991821,30,3549,
0.7146773338317871,30,3599,
0.6810768842697144,30,3649,
,30,3657,0.6951795816421509
0.6894993185997009,31,3699,
0.7061470150947571,31,3749,
,31,3775,0.6951205730438232
0.6910142302513123,32,3799,
0.6753590703010559,32,3849,
,32,3893,0.6951174736022949
0.7020130157470703,33,3899,
0.6905272603034973,33,3949,
0.6783934235572815,33,3999,
,33,4011,0.6950785517692566
0.669130265712738,34,4049,
0.679961621761322,34,4099,
,34,4129,0.6950187087059021
0.6867414712905884,35,4149,
0.6783929467201233,35,4199,
,35,4247,0.6949969530105591
0.6639023423194885,36,4249,
0.6774501204490662,36,4299,
0.6468625068664551,36,4349,
,36,4365,0.695000946521759
0.7120583653450012,37,4399,
0.7036256194114685,37,4449,
,37,4483,0.6949905753135681
0.6672618389129639,38,4499,
0.686464250087738,38,4549,
0.6416080594062805,38,4599,
,38,4601,0.6949194073677063
0.6697604656219482,39,4649,
0.6739227175712585,39,4699,
,39,4719,0.6948913335800171
0.6780571937561035,40,4749,
0.6668005585670471,40,4799,
,40,4837,0.6948274374008179
0.6744600534439087,41,4849,
0.6994253993034363,41,4899,
0.7036875486373901,41,4949,
,41,4955,0.6947579979896545
0.6901506185531616,42,4999,
0.7177211046218872,42,5049,
,42,5073,0.6947206258773804
0.7029466032981873,43,5099,
0.6743454337120056,43,5149,
,43,5191,0.6946877837181091
0.6681610941886902,44,5199,
0.6738319993019104,44,5249,
0.6931216716766357,44,5299,
,44,5309,0.6946535110473633
0.6942700147628784,45,5349,
0.6501287817955017,45,5399,
,45,5427,0.6946598887443542
0.6684139966964722,46,5449,
0.6667797565460205,46,5499,
,46,5545,0.6946218013763428
0.6954500079154968,47,5549,
0.6970356702804565,47,5599,
0.662924587726593,47,5649,
,47,5663,0.6945579648017883
0.6487013101577759,48,5699,
0.6827347278594971,48,5749,
,48,5781,0.6945674419403076
0.7037502527236938,49,5799,
0.71976637840271,49,5849,
0.7311208844184875,49,5899,
,49,5899,0.6945032477378845
0.6978865265846252,50,5949,
0.6582911610603333,50,5999,
,50,6017,0.6944559216499329
0.6642122268676758,51,6049,
0.7102803587913513,51,6099,
,51,6135,0.6944460272789001
0.6754565834999084,52,6149,
0.7036994695663452,52,6199,
0.6771128177642822,52,6249,
,52,6253,0.6944648027420044
0.6628029942512512,53,6299,
0.7070271372795105,53,6349,
,53,6371,0.6943966150283813
0.6727582216262817,54,6399,
0.6757119297981262,54,6449,
,54,6489,0.6944078207015991
0.6880236268043518,55,6499,
0.6746306419372559,55,6549,
0.6636219024658203,55,6599,
,55,6607,0.6943555474281311
0.6955511569976807,56,6649,
0.6648397445678711,56,6699,
,56,6725,0.6943310499191284
0.6810376644134521,57,6749,
0.6984151601791382,57,6799,
,57,6843,0.6943197846412659
0.6831295490264893,58,6849,
0.7022005319595337,58,6899,
0.6921719908714294,58,6949,
,58,6961,0.6942557096481323
0.6835643649101257,59,6999,
0.6761234998703003,59,7049,
,59,7079,0.6942194700241089
0.678174614906311,60,7099,
0.6515696048736572,60,7149,
,60,7197,0.6941709518432617
0.7230272889137268,61,7199,
0.7153064608573914,61,7249,
0.6903725266456604,61,7299,
,61,7315,0.6941503286361694
0.6802412271499634,62,7349,
0.667486310005188,62,7399,
,62,7433,0.6941194534301758
0.6911478042602539,63,7449,
0.6826547980308533,63,7499,
0.6478930711746216,63,7549,
,63,7551,0.694072961807251
0.7127755284309387,64,7599,
0.6611595749855042,64,7649,
,64,7669,0.6940279006958008
0.7102699875831604,65,7699,
0.7191489934921265,65,7749,
,65,7787,0.6939948797225952
0.7040340900421143,66,7799,
0.6674405932426453,66,7849,
0.694483757019043,66,7899,
,66,7905,0.6939502954483032
0.7086766958236694,67,7949,
0.6827858090400696,67,7999,
,67,8023,0.6939241886138916
0.6953133344650269,68,8049,
0.6829290390014648,68,8099,
,68,8141,0.6938890218734741
0.7032127976417542,69,8149,
0.6563906073570251,69,8199,
0.6729389429092407,69,8249,
,69,8259,0.6938672661781311
0.653422474861145,70,8299,
0.6563839316368103,70,8349,
,70,8377,0.6938852071762085
0.6624315977096558,71,8399,
0.6664609313011169,71,8449,
,71,8495,0.693800151348114
0.6706217527389526,72,8499,
0.7003434896469116,72,8549,
0.6743469834327698,72,8599,
,72,8613,0.6937859654426575
0.6977207660675049,73,8649,
0.6766843795776367,73,8699,
,73,8731,0.6937698125839233
0.667879045009613,74,8749,
0.684339702129364,74,8799,
0.9539371132850647,74,8849,
,74,8849,0.6937276124954224
0.6891230940818787,75,8899,
0.6680589914321899,75,8949,
,75,8967,0.6936876773834229
0.7121331691741943,76,8999,
0.668209969997406,76,9049,
,76,9085,0.6936355829238892
0.7110366821289062,77,9099,
0.6744954586029053,77,9149,
0.6843522191047668,77,9199,
,77,9203,0.6935868859291077
0.6915625333786011,78,9249,
0.6916710138320923,78,9299,
,78,9321,0.6935468316078186
0.6832236647605896,79,9349,
0.6579630970954895,79,9399,
,79,9439,0.6935598850250244
0.6647298336029053,80,9449,
0.6952484846115112,80,9499,
0.7029162049293518,80,9549,
,80,9557,0.6935479640960693
0.6872535347938538,81,9599,
0.6811269521713257,81,9649,
,81,9675,0.6935287714004517
0.7123295664787292,82,9699,
0.6969466805458069,82,9749,
,82,9793,0.6934658288955688
0.7051146626472473,83,9799,
0.6940178275108337,83,9849,
0.6943323612213135,83,9899,
,83,9911,0.6934179067611694
0.6579697132110596,84,9949,
0.6658706068992615,84,9999,
,84,10029,0.693467915058136
0.6811264157295227,85,10049,
0.675361692905426,85,10099,
,85,10147,0.6934422254562378
0.6879526972770691,86,10149,
0.6765466928482056,86,10199,
0.6987016797065735,86,10249,
,86,10265,0.6934409737586975
0.6737528443336487,87,10299,
0.7135413289070129,87,10349,
,87,10383,0.6934306621551514
0.7000871896743774,88,10399,
0.6887940168380737,88,10449,
0.6511505842208862,88,10499,
,88,10501,0.6933407187461853
0.6742575168609619,89,10549,
0.6526418924331665,89,10599,
,89,10619,0.693317174911499
0.6991606950759888,90,10649,
0.6793665885925293,90,10699,
,90,10737,0.6933256387710571
0.6885808706283569,91,10749,
0.6655716896057129,91,10799,
0.6446459293365479,91,10849,
,91,10855,0.6932687759399414
0.6798183917999268,92,10899,
0.6927869319915771,92,10949,
,92,10973,0.6932483911514282
0.6855545043945312,93,10999,
0.6855484247207642,93,11049,
,93,11091,0.6932150721549988
0.6808583736419678,94,11099,
0.6832954287528992,94,11149,
0.6593919992446899,94,11199,
,94,11209,0.6931859254837036
0.6883757710456848,95,11249,
0.6828477382659912,95,11299,
,95,11327,0.6931515336036682
0.705316424369812,96,11349,
0.6683610081672668,96,11399,
,96,11445,0.6931257843971252
0.6967836618423462,97,11449,
0.7099382281303406,97,11499,
0.6809521317481995,97,11549,
,97,11563,0.6930867433547974
0.6886126399040222,98,11599,
0.7008721828460693,98,11649,
,98,11681,0.6930787563323975
0.7087643146514893,99,11699,
0.6752725839614868,99,11749,
0.6861637830734253,99,11799,
,99,11799,0.6930246949195862
0.7030101418495178,100,11849,
0.6938772797584534,100,11899,
,100,11917,0.6929970383644104
0.6810478568077087,101,11949,
0.7127676010131836,101,11999,
,101,12035,0.6929612755775452
0.7111506462097168,102,12049,
0.7074658274650574,102,12099,
0.6720776557922363,102,12149,
,102,12153,0.6929506659507751
0.6591872572898865,103,12199,
0.6896659731864929,103,12249,
,103,12271,0.6929031014442444
0.6913602352142334,104,12299,
0.6927053928375244,104,12349,
,104,12389,0.6929024457931519
0.7138828635215759,105,12399,
0.7133640050888062,105,12449,
0.6917590498924255,105,12499,
,105,12507,0.6929062604904175
0.693949282169342,106,12549,
0.6670315265655518,106,12599,
,106,12625,0.6928839683532715
0.7102677822113037,107,12649,
0.700097918510437,107,12699,
,107,12743,0.6928693056106567
0.7047375440597534,108,12749,
0.7035162448883057,108,12799,
0.718748927116394,108,12849,
,108,12861,0.6928861141204834
0.6981239318847656,109,12899,
0.7062373161315918,109,12949,
,109,12979,0.6928608417510986
0.6939820051193237,110,12999,
0.7158065438270569,110,13049,
,110,13097,0.692832887172699
0.7073867321014404,111,13099,
0.6768410205841064,111,13149,
0.6880638599395752,111,13199,
,111,13215,0.6928030848503113
0.6379463076591492,112,13249,
0.6716034412384033,112,13299,
,112,13333,0.6928007006645203
0.6963092684745789,113,13349,
0.6579897999763489,113,13399,
0.6593985557556152,113,13449,
,113,13451,0.6927676200866699
0.6714271903038025,114,13499,
0.6648008823394775,114,13549,
,114,13569,0.6927163600921631
0.6624619960784912,115,13599,
0.673774003982544,115,13649,
,115,13687,0.6927110552787781
0.671129584312439,116,13699,
0.6818854212760925,116,13749,
0.716681718826294,116,13799,
,116,13805,0.692717432975769
0.6724470257759094,117,13849,
0.7046228051185608,117,13899,
,117,13923,0.6927013993263245
0.6997259855270386,118,13949,
0.698002278804779,118,13999,
,118,14041,0.6926609873771667
0.6676372289657593,119,14049,
0.7162529230117798,119,14099,
0.6775810122489929,119,14149,
,119,14159,0.692645788192749
0.6907539367675781,120,14199,
0.6660795211791992,120,14249,
,120,14277,0.6926454305648804
0.6855548024177551,121,14299,
0.6731405854225159,121,14349,
,121,14395,0.692601203918457
0.7227409482002258,122,14399,
0.6730732917785645,122,14449,
0.6652308106422424,122,14499,
,122,14513,0.6925541758537292
0.6855208277702332,123,14549,
0.6808812022209167,123,14599,
,123,14631,0.6924978494644165
0.6929861307144165,124,14649,
0.6863771080970764,124,14699,
0.6133641600608826,124,14749,
,124,14749,0.6924880743026733
0.6574230790138245,125,14799,
0.6835689544677734,125,14849,
,125,14867,0.6924628615379333
0.6844226717948914,126,14899,
0.6666666269302368,126,14949,
,126,14985,0.6924894452095032
0.6641103029251099,127,14999,
0.7181764245033264,127,15049,
0.6828054785728455,127,15099,
,127,15103,0.6924834847450256
0.6927410364151001,128,15149,
0.7004117965698242,128,15199,
,128,15221,0.6924376487731934
0.688987135887146,129,15249,
0.6520720720291138,129,15299,
,129,15339,0.6923821568489075
0.7178946137428284,130,15349,
0.6683676242828369,130,15399,
0.6851807236671448,130,15449,
,130,15457,0.6923598647117615
0.7080839276313782,131,15499,
0.6949385404586792,131,15549,
,131,15575,0.6923883557319641
0.700502872467041,132,15599,
0.6844079494476318,132,15649,
,132,15693,0.6923390030860901
0.664852499961853,133,15699,
0.6975195407867432,133,15749,
0.6824769973754883,133,15799,
,133,15811,0.6922833919525146
0.6659747958183289,134,15849,
0.685297966003418,134,15899,
,134,15929,0.6922731995582581
0.7185158729553223,135,15949,
0.694588303565979,135,15999,
,135,16047,0.6922647356987
0.6925779581069946,136,16049,
0.6906635761260986,136,16099,
0.6984120607376099,136,16149,
,136,16165,0.6922728419303894
0.7063373923301697,137,16199,
0.6567240953445435,137,16249,
,137,16283,0.6922286152839661
0.6711105704307556,138,16299,
0.7051756381988525,138,16349,
0.6758495569229126,138,16399,
,138,16401,0.6922541856765747
0.6719717383384705,139,16449,
0.6889174580574036,139,16499,
,139,16519,0.6922221183776855
0.6761810183525085,140,16549,
0.7018884420394897,140,16599,
,140,16637,0.6921818256378174
0.6749136447906494,141,16649,
0.6964081525802612,141,16699,
0.6961762309074402,141,16749,
,141,16755,0.692161500453949
0.6926504969596863,142,16799,
0.6582192778587341,142,16849,
,142,16873,0.692147970199585
0.7074845433235168,143,16899,
0.6853879690170288,143,16949,
,143,16991,0.6921338438987732
0.6968735456466675,144,16999,
0.672254204750061,144,17049,
0.6860591173171997,144,17099,
,144,17109,0.6921177506446838
0.6992811560630798,145,17149,
0.6945752501487732,145,17199,
,145,17227,0.6920512318611145
0.7073042988777161,146,17249,
0.6800822615623474,146,17299,
,146,17345,0.692094087600708
0.66215980052948,147,17349,
0.6770672798156738,147,17399,
0.7202273011207581,147,17449,
,147,17463,0.6920893788337708
0.7190985083580017,148,17499,
0.6987249255180359,148,17549,
,148,17581,0.6920867562294006
0.7123726010322571,149,17599,
0.7016810774803162,149,17649,
0.7093560695648193,149,17699,
,149,17699,0.6920672655105591
0.7035866975784302,150,17749,
0.7196986079216003,150,17799,
,150,17817,0.6920362710952759
0.6787593960762024,151,17849,
0.6825883388519287,151,17899,
,151,17935,0.6919726133346558
0.6721481680870056,152,17949,
0.6505060791969299,152,17999,
0.6891720294952393,152,18049,
,152,18053,0.6919423937797546
0.6676971316337585,153,18099,
0.7056735754013062,153,18149,
,153,18171,0.6919301152229309
0.6925535798072815,154,18199,
0.7153782844543457,154,18249,
,154,18289,0.6919072866439819
0.6849216222763062,155,18299,
0.6857938766479492,155,18349,
0.7295148372650146,155,18399,
,155,18407,0.6918923854827881
0.6892884373664856,156,18449,
0.7030320167541504,156,18499,
,156,18525,0.691845715045929
0.6891573071479797,157,18549,
0.708503007888794,157,18599,
,157,18643,0.6918289065361023
0.6934927701950073,158,18649,
0.721311092376709,158,18699,
0.681300938129425,158,18749,
,158,18761,0.6917900443077087
0.7040508389472961,159,18799,
0.686951220035553,159,18849,
,159,18879,0.6917504668235779
0.6913624405860901,160,18899,
0.685349702835083,160,18949,
,160,18997,0.6917234659194946
