train_loss,epoch,step,val_loss
0.7185215950012207,0,49,
,0,96,0.694732666015625
0.6516408324241638,1,99,
0.7321849465370178,1,149,
,1,193,0.720106840133667
0.6783666014671326,2,199,
0.6665175557136536,2,249,
,2,290,0.7021317481994629
0.6809628009796143,3,299,
0.6987606883049011,3,349,
,3,387,0.7003786563873291
0.6932377219200134,4,399,
0.6902675032615662,4,449,
,4,484,0.6937037110328674
0.6852549910545349,5,499,
0.6890230178833008,5,549,
,5,581,0.694281280040741
0.7548179626464844,6,599,
0.6782339215278625,6,649,
,6,678,0.6932054162025452
0.6906076073646545,7,699,
0.6875814199447632,7,749,
,7,775,0.6946660280227661
0.6838158369064331,8,799,
0.6890934705734253,8,849,
,8,872,0.6942728161811829
0.6827001571655273,9,899,
0.7266754508018494,9,949,
,9,969,0.6947851777076721
0.6937999129295349,10,999,
0.6841893792152405,10,1049,
,10,1066,0.6931704878807068
0.6919350624084473,11,1099,
0.6958271265029907,11,1149,
,11,1163,0.6940249800682068
0.6743903756141663,12,1199,
0.6944197416305542,12,1249,
,12,1260,0.6948739886283875
0.7163351774215698,13,1299,
0.6931276321411133,13,1349,
,13,1357,0.6940501928329468
0.6801032423973083,14,1399,
0.6912915110588074,14,1449,
,14,1454,0.6934311389923096
0.6989834308624268,15,1499,
0.6797029376029968,15,1549,
,15,1551,0.6935951709747314
0.6830127239227295,16,1599,
,16,1648,0.6955569386482239
0.6399313807487488,17,1649,
0.6881395578384399,17,1699,
,17,1745,0.6948628425598145
0.6750839948654175,18,1749,
0.6907113790512085,18,1799,
,18,1842,0.6937623023986816
0.7101898193359375,19,1849,
0.7063661813735962,19,1899,
,19,1939,0.6941447257995605
