train_loss,epoch,step,val_loss
0.6862266659736633,0,49,
0.6937392950057983,0,99,
,0,121,0.7154588103294373
0.6898646950721741,1,149,
0.7601009607315063,1,199,
,1,243,0.7151510715484619
0.6563487648963928,2,249,
0.7656221389770508,2,299,
0.6952198147773743,2,349,
,2,365,0.714862048625946
0.6926375031471252,3,399,
0.837639570236206,3,449,
,3,487,0.7145715355873108
0.8094841837882996,4,499,
0.7172178626060486,4,549,
0.6656513810157776,4,599,
,4,609,0.7143212556838989
0.743475079536438,5,649,
0.6846185922622681,5,699,
,5,731,0.7140969634056091
0.6537157893180847,6,749,
0.6529083251953125,6,799,
0.7192472219467163,6,849,
,6,853,0.7138515114784241
0.7024300694465637,7,899,
0.7784029841423035,7,949,
,7,975,0.7136502265930176
0.6655216217041016,8,999,
0.6820917129516602,8,1049,
,8,1097,0.7134066224098206
0.7532520890235901,9,1099,
0.762541651725769,9,1149,
0.6633459329605103,9,1199,
,9,1219,0.7132123708724976
0.8200612664222717,10,1249,
0.6303272843360901,10,1299,
,10,1341,0.713030219078064
0.6947652697563171,11,1349,
0.7493810057640076,11,1399,
0.6329870820045471,11,1449,
,11,1463,0.7128430604934692
0.7218736410140991,12,1499,
0.7249016165733337,12,1549,
,12,1585,0.7126617431640625
0.6909202337265015,13,1599,
0.654373824596405,13,1649,
0.6812061071395874,13,1699,
,13,1707,0.7124990224838257
0.7042977213859558,14,1749,
0.6454126238822937,14,1799,
,14,1829,0.7123292088508606
0.6791272759437561,15,1849,
0.689336895942688,15,1899,
0.8110531568527222,15,1949,
,15,1951,0.7121743559837341
0.7545396685600281,16,1999,
0.6542438268661499,16,2049,
,16,2073,0.7120034694671631
0.7800745368003845,17,2099,
0.6958324909210205,17,2149,
,17,2195,0.7118605971336365
0.7311670780181885,18,2199,
0.7244503498077393,18,2249,
0.6478803157806396,18,2299,
,18,2317,0.711713969707489
0.6797810792922974,19,2349,
0.7425735592842102,19,2399,
,19,2439,0.711579442024231
0.782995343208313,20,2449,
0.753559410572052,20,2499,
0.7035753130912781,20,2549,
,20,2561,0.7114393711090088
0.7283785343170166,21,2599,
0.7647727131843567,21,2649,
,21,2683,0.7113007307052612
0.7204084396362305,22,2699,
0.6428315043449402,22,2749,
0.7599512338638306,22,2799,
,22,2805,0.7111721038818359
0.5793097615242004,23,2849,
0.7136884927749634,23,2899,
,23,2927,0.7110353708267212
0.7878577709197998,24,2949,
0.6889370679855347,24,2999,
0.7475102543830872,24,3049,
,24,3049,0.710923433303833
0.6637874245643616,25,3099,
0.7048340439796448,25,3149,
,25,3171,0.7107951641082764
0.6837353706359863,26,3199,
0.7576682567596436,26,3249,
,26,3293,0.7106710076332092
0.6778170466423035,27,3299,
0.722316324710846,27,3349,
0.6829297542572021,27,3399,
,27,3415,0.7105544805526733
0.7005743980407715,28,3449,
0.6878212094306946,28,3499,
,28,3537,0.7104257941246033
0.8029478192329407,29,3549,
0.7047046422958374,29,3599,
0.6817895174026489,29,3649,
,29,3659,0.7103100419044495
0.716697096824646,30,3699,
0.6487246155738831,30,3749,
,30,3781,0.710197389125824
0.7129860520362854,31,3799,
0.6625753045082092,31,3849,
0.7220287322998047,31,3899,
,31,3903,0.7100900411605835
0.6621134281158447,32,3949,
0.6819348931312561,32,3999,
,32,4025,0.7099782228469849
0.7060681581497192,33,4049,
0.6618993878364563,33,4099,
,33,4147,0.7098743915557861
0.7628389000892639,34,4149,
0.7317216992378235,34,4199,
0.6354875564575195,34,4249,
,34,4269,0.7097692489624023
0.707381010055542,35,4299,
0.6919522881507874,35,4349,
,35,4391,0.7096668481826782
0.6619682908058167,36,4399,
0.7299320101737976,36,4449,
0.6946249008178711,36,4499,
,36,4513,0.7095630168914795
0.6638333201408386,37,4549,
0.6632747650146484,37,4599,
,37,4635,0.709459125995636
0.7246178388595581,38,4649,
0.6767494082450867,38,4699,
0.6225296258926392,38,4749,
,38,4757,0.7093585133552551
0.6121066808700562,39,4799,
0.5610199570655823,39,4849,
,39,4879,0.7092612385749817
0.6097124814987183,40,4899,
0.6947161555290222,40,4949,
0.673231840133667,40,4999,
,40,5001,0.709159255027771
0.6484606862068176,41,5049,
0.7133146524429321,41,5099,
,41,5123,0.7090649604797363
0.7101402878761292,42,5149,
0.730497419834137,42,5199,
,42,5245,0.7089695334434509
0.7379499673843384,43,5249,
0.6527546048164368,43,5299,
0.6638630032539368,43,5349,
,43,5367,0.7088688015937805
0.6179949045181274,44,5399,
0.7133669257164001,44,5449,
,44,5489,0.7087824940681458
0.7066227793693542,45,5499,
0.7828250527381897,45,5549,
0.7327412962913513,45,5599,
,45,5611,0.7086899280548096
0.6379377245903015,46,5649,
0.6942165493965149,46,5699,
,46,5733,0.7085935473442078
0.7572149634361267,47,5749,
0.6700112223625183,47,5799,
0.7635900974273682,47,5849,
,47,5855,0.708498477935791
0.705950915813446,48,5899,
0.7099029421806335,48,5949,
,48,5977,0.7084011435508728
0.701893150806427,49,5999,
0.6250367760658264,49,6049,
0.7257033586502075,49,6099,
,49,6099,0.7083112597465515
0.7788628935813904,50,6149,
0.6379209160804749,50,6199,
,50,6221,0.708221435546875
0.6834373474121094,51,6249,
0.8047062158584595,51,6299,
,51,6343,0.7081315517425537
0.6612855792045593,52,6349,
0.6561218500137329,52,6399,
0.759863018989563,52,6449,
,52,6465,0.7080478072166443
0.707179844379425,53,6499,
0.7514161467552185,53,6549,
,53,6587,0.7079545259475708
0.6718568205833435,54,6599,
0.7060959339141846,54,6649,
0.7002519965171814,54,6699,
,54,6709,0.7078726291656494
0.7274600267410278,55,6749,
0.719444751739502,55,6799,
,55,6831,0.7077884078025818
0.7799944281578064,56,6849,
0.6728281378746033,56,6899,
0.7452535629272461,56,6949,
,56,6953,0.707710325717926
0.7263733148574829,57,6999,
0.8122736811637878,57,7049,
,57,7075,0.7076234817504883
0.698838472366333,58,7099,
0.6546269059181213,58,7149,
,58,7197,0.7075421214103699
