train_loss,epoch,step,val_loss
0.7030316591262817,0,49,
0.6917433142662048,0,99,
,0,117,0.7204129695892334
0.6571356058120728,1,149,
0.651595413684845,1,199,
,1,235,0.7164701819419861
0.7455773949623108,2,249,
0.6987869143486023,2,299,
0.7103904485702515,2,349,
,2,353,0.7134163975715637
0.6137393116950989,3,399,
0.7256578803062439,3,449,
,3,471,0.7118075489997864
0.6811981797218323,4,499,
0.646213948726654,4,549,
,4,589,0.7104376554489136
0.6837604641914368,5,599,
0.7224591374397278,5,649,
0.740053653717041,5,699,
,5,707,0.7091424465179443
0.6893637180328369,6,749,
0.7135183811187744,6,799,
,6,825,0.7080788016319275
0.707656979560852,7,849,
0.6482468247413635,7,899,
,7,943,0.7073945999145508
0.6653144955635071,8,949,
0.6930615305900574,8,999,
0.6943607926368713,8,1049,
,8,1061,0.7067255973815918
0.6626065969467163,9,1099,
0.6858949661254883,9,1149,
,9,1179,0.7060731053352356
0.7140099406242371,10,1199,
0.7293477058410645,10,1249,
,10,1297,0.7057049870491028
0.6651768088340759,11,1299,
0.687758207321167,11,1349,
0.7094247937202454,11,1399,
,11,1415,0.7053156495094299
0.6558905243873596,12,1449,
0.6774922609329224,12,1499,
,12,1533,0.7048546671867371
0.6712359189987183,13,1549,
0.6723064184188843,13,1599,
0.7392522692680359,13,1649,
,13,1651,0.7043372988700867
0.7412298917770386,14,1699,
0.6826631426811218,14,1749,
,14,1769,0.7040742635726929
0.6967193484306335,15,1799,
0.7385244965553284,15,1849,
,15,1887,0.7038329839706421
0.7167423963546753,16,1899,
0.6508539319038391,16,1949,
0.742680013179779,16,1999,
,16,2005,0.7034709453582764
0.689203143119812,17,2049,
0.6925156116485596,17,2099,
,17,2123,0.7029660940170288
0.6764550805091858,18,2149,
0.6576712727546692,18,2199,
,18,2241,0.7025171518325806
0.6841268539428711,19,2249,
0.6703839898109436,19,2299,
0.68831866979599,19,2349,
,19,2359,0.7020407319068909
0.6802193522453308,20,2399,
0.6566108465194702,20,2449,
,20,2477,0.701848566532135
0.7178479433059692,21,2499,
0.6832965612411499,21,2549,
,21,2595,0.7014546990394592
0.7095597386360168,22,2599,
0.6685116291046143,22,2649,
0.7126604318618774,22,2699,
,22,2713,0.7010610103607178
0.6829876899719238,23,2749,
0.7395703196525574,23,2799,
,23,2831,0.7007197737693787
0.678184986114502,24,2849,
0.6929776072502136,24,2899,
0.7153887152671814,24,2949,
,24,2949,0.7004655003547668
0.6658212542533875,25,2999,
0.7011953592300415,25,3049,
,25,3067,0.7002070546150208
0.6754830479621887,26,3099,
0.7146567106246948,26,3149,
,26,3185,0.6999087333679199
0.703936755657196,27,3199,
0.6922524571418762,27,3249,
0.7008068561553955,27,3299,
,27,3303,0.6995105147361755
0.7114638686180115,28,3349,
0.7083892822265625,28,3399,
,28,3421,0.6992855668067932
0.7030327320098877,29,3449,
0.689792275428772,29,3499,
,29,3539,0.6989994645118713
0.7218079566955566,30,3549,
0.6949323415756226,30,3599,
0.6802237629890442,30,3649,
,30,3657,0.6988131403923035
0.6834622621536255,31,3699,
0.6673741936683655,31,3749,
,31,3775,0.6985893845558167
0.6971808075904846,32,3799,
0.6689524054527283,32,3849,
,32,3893,0.6983709335327148
0.6853693723678589,33,3899,
0.6679704785346985,33,3949,
