train_loss,epoch,step,val_loss
0.7544443011283875,0,49,
0.8031396269798279,0,99,
,0,121,0.7491378784179688
0.7090783715248108,1,149,
0.6726839542388916,1,199,
,1,243,0.745465874671936
0.8725892901420593,2,249,
0.7274168133735657,2,299,
0.7051901817321777,2,349,
,2,365,0.7421134114265442
0.7334464192390442,3,399,
0.813054084777832,3,449,
,3,487,0.7392275333404541
0.7749547362327576,4,499,
0.6619418263435364,4,549,
0.7618504762649536,4,599,
,4,609,0.7367202639579773
0.7706002593040466,5,649,
0.8497376441955566,5,699,
,5,731,0.734511137008667
0.5672429800033569,6,749,
0.7434618473052979,6,799,
0.7233591675758362,6,849,
,6,853,0.7326202988624573
0.7070412635803223,7,899,
0.676278293132782,7,949,
,7,975,0.7308213114738464
0.6675426959991455,8,999,
0.744359016418457,8,1049,
,8,1097,0.7292944192886353
0.7015427350997925,9,1099,
0.6652699708938599,9,1149,
0.7844958305358887,9,1199,
,9,1219,0.7279064655303955
0.6902411580085754,10,1249,
0.803930938243866,10,1299,
,10,1341,0.7266426682472229
0.6312388777732849,11,1349,
0.7482026815414429,11,1399,
0.7495688199996948,11,1449,
,11,1463,0.7255091667175293
0.7879094481468201,12,1499,
0.6751324534416199,12,1549,
,12,1585,0.7245171070098877
0.8329469561576843,13,1599,
