train_loss,epoch,step,val_loss
0.7308204770088196,0,49,
,0,96,0.6986660957336426
0.6827776432037354,1,99,
0.685832142829895,1,149,
,1,193,0.6936633586883545
0.7120103240013123,2,199,
0.6905460953712463,2,249,
,2,290,0.701548159122467
0.6900772452354431,3,299,
0.6877272725105286,3,349,
,3,387,0.7020364999771118
0.750710129737854,4,399,
0.6763920783996582,4,449,
,4,484,0.6988160014152527
0.7134699821472168,5,499,
0.7279689311981201,5,549,
,5,581,0.6932302713394165
0.6923741102218628,6,599,
0.7071093320846558,6,649,
,6,678,0.6945966482162476
0.6937468647956848,7,699,
0.6986111998558044,7,749,
,7,775,0.6938034892082214
0.6878827214241028,8,799,
0.6944972276687622,8,849,
,8,872,0.6934897899627686
0.6720526814460754,9,899,
0.6936665177345276,9,949,
,9,969,0.6942649483680725
0.738101601600647,10,999,
0.6807466745376587,10,1049,
,10,1066,0.6932960152626038
0.6841458678245544,11,1099,
0.6878776550292969,11,1149,
,11,1163,0.694503903388977
0.6789688467979431,12,1199,
0.6771321892738342,12,1249,
,12,1260,0.702854335308075
0.7020934820175171,13,1299,
0.6837831735610962,13,1349,
,13,1357,0.6931398510932922
0.6590309143066406,14,1399,
0.7063121199607849,14,1449,
,14,1454,0.6941081285476685
0.6675453186035156,15,1499,
0.6851577162742615,15,1549,
,15,1551,0.6932705640792847
0.6872112154960632,16,1599,
,16,1648,0.6984368562698364
0.6694926023483276,17,1649,
0.6958114504814148,17,1699,
,17,1745,0.6933642029762268
0.7296715378761292,18,1749,
0.6819353103637695,18,1799,
,18,1842,0.6957908272743225
0.6887164115905762,19,1849,
0.6857842206954956,19,1899,
,19,1939,0.6936740279197693
