train_loss,epoch,step,val_loss
0.8247158527374268,0,49,
0.6977102160453796,0,99,
,0,103,0.7219243049621582
0.6689679622650146,1,149,
0.6927185654640198,1,199,
,1,207,0.7202809453010559
0.7427881956100464,2,249,
0.7891314029693604,2,299,
,2,311,0.7189803123474121
0.6837568879127502,3,349,
0.7372806668281555,3,399,
,3,415,0.71760493516922
0.622103214263916,4,449,
0.660907506942749,4,499,
,4,519,0.7164362072944641
0.7459065914154053,5,549,
0.7201904058456421,5,599,
,5,623,0.7153814435005188
0.744713306427002,6,649,
0.7735917568206787,6,699,
,6,727,0.7144179940223694
0.7111795544624329,7,749,
0.6664261221885681,7,799,
,7,831,0.7134376168251038
0.7329716086387634,8,849,
0.6756815314292908,8,899,
,8,935,0.7125718593597412
0.6999894380569458,9,949,
0.5679393410682678,9,999,
,9,1039,0.7117385864257812
0.6691471934318542,10,1049,
0.7018022537231445,10,1099,
,10,1143,0.7109739780426025
0.7856987714767456,11,1149,
0.7023664116859436,11,1199,
,11,1247,0.7102207541465759
0.7015670537948608,12,1249,
0.6627590656280518,12,1299,
0.7116959691047668,12,1349,
,12,1351,0.7095704078674316
0.7700825929641724,13,1399,
0.7945642471313477,13,1449,
,13,1455,0.7089123725891113
0.64845871925354,14,1499,
0.7047095894813538,14,1549,
,14,1559,0.7082556486129761
0.6438581943511963,15,1599,
0.6915719509124756,15,1649,
,15,1663,0.707674503326416
0.7014179229736328,16,1699,
0.6775895953178406,16,1749,
,16,1767,0.7070882320404053
0.6953981518745422,17,1799,
0.7155192494392395,17,1849,
,17,1871,0.706548810005188
0.6658037900924683,18,1899,
0.7146931290626526,18,1949,
,18,1975,0.7060447931289673
0.637703001499176,19,1999,
0.6522178053855896,19,2049,
,19,2079,0.7055439352989197
0.7404254078865051,20,2099,
0.6937979459762573,20,2149,
,20,2183,0.7050394415855408
0.7940232753753662,21,2199,
0.6901350021362305,21,2249,
,21,2287,0.7045707106590271
0.7078267931938171,22,2299,
0.7634525895118713,22,2349,
,22,2391,0.7040923237800598
0.6723928451538086,23,2399,
0.6921607851982117,23,2449,
,23,2495,0.7036420702934265
0.7209122776985168,24,2499,
0.7434317469596863,24,2549,
0.7411157488822937,24,2599,
,24,2599,0.7032364010810852
0.7064135074615479,25,2649,
0.685427725315094,25,2699,
,25,2703,0.7028022408485413
0.7084997296333313,26,2749,
0.7128438353538513,26,2799,
,26,2807,0.7024627923965454
0.6804494261741638,27,2849,
0.6888394951820374,27,2899,
,27,2911,0.7020612359046936
0.7159302830696106,28,2949,
0.6785899996757507,28,2999,
,28,3015,0.7016863226890564
0.7117267847061157,29,3049,
0.6958693265914917,29,3099,
,29,3119,0.701286256313324
0.7094317674636841,30,3149,
0.6929975748062134,30,3199,
,30,3223,0.7009291648864746
0.7348095178604126,31,3249,
