train_loss,epoch,step,val_loss
0.7496456503868103,0,49,
0.6911960244178772,0,99,
,0,121,0.7281639575958252
0.7805012464523315,1,149,
0.7482523322105408,1,199,
,1,243,0.727416455745697
0.8640075325965881,2,249,
0.6828187704086304,2,299,
0.8222431540489197,2,349,
,2,365,0.7266908288002014
0.8187829256057739,3,399,
0.7355565428733826,3,449,
,3,487,0.7260240912437439
0.6847375631332397,4,499,
0.7642049789428711,4,549,
0.8467646837234497,4,599,
,4,609,0.7253671288490295
0.8020511269569397,5,649,
0.7271769642829895,5,699,
,5,731,0.7247454524040222
0.7564390301704407,6,749,
0.8733872175216675,6,799,
0.6881500482559204,6,849,
,6,853,0.7241240739822388
0.7355272173881531,7,899,
0.6575242877006531,7,949,
