train_loss,epoch,step,val_loss
0.24599558115005493,0,49,
0.17705415189266205,0,99,
0.14673537015914917,0,149,
0.11905348300933838,0,199,
0.154683455824852,0,249,
0.1515619307756424,0,299,
0.24946224689483643,0,349,
,0,349,0.13671107590198517
0.0966663658618927,1,399,
0.06305304169654846,1,449,
0.13286088407039642,1,499,
0.08703532814979553,1,549,
0.07374941557645798,1,599,
0.0492892861366272,1,649,
0.009237831458449364,1,699,
,1,699,0.14987586438655853
0.1282568722963333,2,749,
0.07351912558078766,2,799,
0.05085378885269165,2,849,
0.07950819283723831,2,899,
0.08315183222293854,2,949,
0.03144170343875885,2,999,
0.004051002208143473,2,1049,
,2,1049,0.1502974033355713
0.09943098574876785,3,1099,
0.07952401041984558,3,1149,
0.05449345335364342,3,1199,
0.09900393337011337,3,1249,
0.07047966122627258,3,1299,
0.06526388227939606,3,1349,
0.08951536566019058,3,1399,
,3,1399,0.1682126224040985
0.05612717196345329,4,1449,
0.06107870116829872,4,1499,
0.018680596724152565,4,1549,
0.085969939827919,4,1599,
0.062054701149463654,4,1649,
0.07524771988391876,4,1699,
0.002014061901718378,4,1749,
,4,1749,0.16635146737098694
0.13095740973949432,5,1799,
0.013458771631121635,5,1849,
0.03187892958521843,5,1899,
0.0571475550532341,5,1949,
0.0669117197394371,5,1999,
0.01991117000579834,5,2049,
0.0013460395857691765,5,2099,
,5,2099,0.17175741493701935
0.007452724501490593,6,2149,
0.042175013571977615,6,2199,
0.01003944780677557,6,2249,
0.08474059402942657,6,2299,
0.03520865738391876,6,2349,
0.015906736254692078,6,2399,
0.7916767597198486,6,2449,
,6,2449,0.17050299048423767
0.047741178423166275,7,2499,
0.06401851773262024,7,2549,
0.012218293733894825,7,2599,
0.07307403534650803,7,2649,
0.01189904659986496,7,2699,
0.05954623222351074,7,2749,
0.003300541779026389,7,2799,
,7,2799,0.1620955467224121
0.01971026323735714,8,2849,
0.00842675194144249,8,2899,
0.10569443553686142,8,2949,
0.0519135445356369,8,2999,
0.04774224013090134,8,3049,
0.041953906416893005,8,3099,
0.21515895426273346,8,3149,
,8,3149,0.134378120303154
0.009081356227397919,9,3199,
0.06559295952320099,9,3249,
0.03917283937335014,9,3299,
0.032597221434116364,9,3349,
0.0574004240334034,9,3399,
0.0204299483448267,9,3449,
0.6015523076057434,9,3499,
,9,3499,0.11438208073377609
0.008313584141433239,10,3549,
0.025042016059160233,10,3599,
0.028132664039731026,10,3649,
0.05256372690200806,10,3699,
0.017617855221033096,10,3749,
0.048659712076187134,10,3799,
0.8537557125091553,10,3849,
,10,3849,0.11221739649772644
0.022164361551404,11,3899,
0.09058602899312973,11,3949,
0.05316568911075592,11,3999,
0.013806970790028572,11,4049,
0.02240968868136406,11,4099,
0.0144260935485363,11,4149,
0.3482056260108948,11,4199,
,11,4199,0.09937955439090729
0.05927878990769386,12,4249,
0.050452638417482376,12,4299,
0.014687520451843739,12,4349,
0.0020950078032910824,12,4399,
0.03370357304811478,12,4449,
0.00648790318518877,12,4499,
0.014106121845543385,12,4549,
,12,4549,0.10248193889856339
0.004499455913901329,13,4599,
0.007906263694167137,13,4649,
0.07827510684728622,13,4699,
0.002501476090401411,13,4749,
0.01061377115547657,13,4799,
0.024148233234882355,13,4849,
0.027606088668107986,13,4899,
,13,4899,0.10418979078531265
0.022903840988874435,14,4949,
0.004276464227586985,14,4999,
0.04471436142921448,14,5049,
0.0024873055517673492,14,5099,
0.014648983255028725,14,5149,
0.002526874653995037,14,5199,
0.014407020062208176,14,5249,
,14,5249,0.0943930447101593
0.06596989929676056,15,5299,
0.0033666561357676983,15,5349,
0.008608687669038773,15,5399,
0.001123426016420126,15,5449,
0.04413559287786484,15,5499,
0.00291320588439703,15,5549,
0.0035674169193953276,15,5599,
,15,5599,0.07785266637802124
0.05099273473024368,16,5649,
0.0018526711501181126,16,5699,
0.044213488698005676,16,5749,
0.01152340043336153,16,5799,
0.003902858356013894,16,5849,
0.005595829337835312,16,5899,
0.00022909183462616056,16,5949,
,16,5949,0.08166498690843582
0.027238035574555397,17,5999,
0.008542608469724655,17,6049,
0.032180435955524445,17,6099,
-0.0010707252658903599,17,6149,
0.006415181327611208,17,6199,
0.003915298730134964,17,6249,
0.029425421729683876,17,6299,
,17,6299,0.08741239458322525
0.003619195893406868,18,6349,
0.004845164250582457,18,6399,
-0.0009973249398171902,18,6449,
0.0017687133513391018,18,6499,
0.04068233445286751,18,6549,
0.01039652619510889,18,6599,
0.62228924036026,18,6649,
,18,6649,0.08271946012973785
0.023781202733516693,19,6699,
0.054777033627033234,19,6749,
0.004073175601661205,19,6799,
0.0032074577175080776,19,6849,
0.0158180333673954,19,6899,
0.019834905862808228,19,6949,
0.02155475877225399,19,6999,
,19,6999,0.07783829420804977
