train_loss,epoch,step,val_loss
0.662318766117096,0,49,
0.6681197881698608,0,99,
,0,103,0.7066962718963623
0.7093884944915771,1,149,
0.7065333724021912,1,199,
,1,207,0.7041704654693604
0.6805770397186279,2,249,
0.6949609518051147,2,299,
,2,311,0.7027782797813416
0.6747692227363586,3,349,
0.6863387823104858,3,399,
,3,415,0.7019830942153931
0.7233761548995972,4,449,
0.6912125945091248,4,499,
,4,519,0.7016288042068481
0.6693739891052246,5,549,
0.7288172245025635,5,599,
,5,623,0.7015979290008545
0.6603232026100159,6,649,
0.6770567893981934,6,699,
,6,727,0.7017744183540344
0.6851080656051636,7,749,
0.6773300766944885,7,799,
,7,831,0.7019845247268677
0.7042244076728821,8,849,
0.6763820648193359,8,899,
,8,935,0.7021996974945068
0.6944527626037598,9,949,
0.6766486763954163,9,999,
,9,1039,0.7024862170219421
0.6798471808433533,10,1049,
0.6573377251625061,10,1099,
,10,1143,0.7028520107269287
0.6681364178657532,11,1149,
0.6697598099708557,11,1199,
,11,1247,0.7031875252723694
0.6798959970474243,12,1249,
0.698821485042572,12,1299,
0.7042096853256226,12,1349,
,12,1351,0.7031643390655518
0.6979018449783325,13,1399,
0.6716536283493042,13,1449,
,13,1455,0.7031474709510803
0.7053713202476501,14,1499,
0.683893620967865,14,1549,
,14,1559,0.7034444808959961
0.7049718499183655,15,1599,
0.6960241198539734,15,1649,
,15,1663,0.7037292122840881
0.6652873754501343,16,1699,
0.6921714544296265,16,1749,
,16,1767,0.7038862705230713
0.6833646297454834,17,1799,
0.6721452474594116,17,1849,
,17,1871,0.7041160464286804
0.6937708258628845,18,1899,
0.6954389810562134,18,1949,
,18,1975,0.7040557861328125
0.6936360597610474,19,1999,
0.7068384885787964,19,2049,
,19,2079,0.7041184902191162
0.6883172988891602,20,2099,
0.669723629951477,20,2149,
,20,2183,0.7040776610374451
0.6633664965629578,21,2199,
0.6904613375663757,21,2249,
,21,2287,0.7043250203132629
0.6989347338676453,22,2299,
0.681972861289978,22,2349,
,22,2391,0.7044382095336914
0.6809509992599487,23,2399,
0.7004220485687256,23,2449,
,23,2495,0.7041893005371094
0.6973702311515808,24,2499,
0.6476836800575256,24,2549,
0.6334407925605774,24,2599,
,24,2599,0.7042368054389954
0.6855826377868652,25,2649,
0.6854729652404785,25,2699,
,25,2703,0.7040190100669861
